fold,rna_idx,drug_idx,label,split
4,68,33,1,train
4,68,66,1,train
4,69,1,1,train
4,69,5,1,train
4,69,9,1,train
4,69,10,1,train
4,69,16,1,train
4,69,18,1,train
4,69,26,1,train
4,69,52,1,train
4,70,1,1,train
4,70,18,1,train
4,71,5,1,train
4,71,18,1,train
4,71,65,1,train
4,73,1,1,train
4,73,3,1,train
4,73,5,1,train
4,73,16,1,train
4,73,38,1,train
4,74,1,1,train
4,74,5,1,train
4,74,6,1,train
4,74,8,1,train
4,74,9,1,train
4,74,10,1,train
4,74,18,1,train
4,74,19,1,train
4,74,26,1,train
4,74,31,1,train
4,74,32,1,train
4,74,37,1,train
4,74,40,1,train
4,74,52,1,train
4,74,54,1,train
4,74,55,1,train
4,74,57,1,train
4,74,59,1,train
4,74,67,1,train
4,74,68,1,train
4,74,69,1,train
4,75,5,1,train
4,75,18,1,train
4,75,26,1,train
4,75,65,1,train
4,75,67,1,train
4,75,70,1,train
4,76,1,1,train
4,76,5,1,train
4,76,18,1,train
4,76,54,1,train
4,76,55,1,train
4,77,18,1,train
4,77,34,1,train
4,77,38,1,train
4,77,54,1,train
4,77,55,1,train
4,78,1,1,train
4,78,52,1,train
4,79,1,1,train
4,79,52,1,train
4,80,10,1,train
4,81,5,1,train
4,81,10,1,train
4,82,1,1,train
4,82,10,1,train
4,82,52,1,train
4,83,5,1,train
4,83,6,1,train
4,84,5,1,train
4,84,18,1,train
4,86,5,1,train
4,86,10,1,train
4,87,5,1,train
4,87,19,1,train
4,87,50,1,train
4,88,5,1,train
4,88,9,1,train
4,88,52,1,train
4,89,1,1,train
4,89,52,1,train
4,90,1,1,train
4,90,52,1,train
4,91,1,1,train
4,91,52,1,train
4,92,3,1,train
4,92,72,1,train
4,92,74,1,train
4,93,5,1,train
4,93,18,1,train
4,93,19,1,train
4,93,26,1,train
4,93,52,1,train
4,94,1,1,train
4,98,5,1,train
4,99,52,1,train
4,101,1,1,train
4,101,5,1,train
4,101,6,1,train
4,101,10,1,train
4,101,34,1,train
4,101,52,1,train
4,102,1,1,train
4,103,1,1,train
4,103,3,1,train
4,103,10,1,train
4,103,34,1,train
4,103,52,1,train
4,104,3,1,train
4,104,5,1,train
4,104,6,1,train
4,104,10,1,train
4,104,31,1,train
4,104,37,1,train
4,104,50,1,train
4,105,5,1,train
4,105,10,1,train
4,106,5,1,train
4,106,10,1,train
4,106,57,1,train
4,108,1,1,train
4,108,52,1,train
4,109,5,1,train
4,109,6,1,train
4,109,10,1,train
4,109,19,1,train
4,109,34,1,train
4,110,3,1,train
4,110,5,1,train
4,110,9,1,train
4,110,10,1,train
4,110,42,1,train
4,111,34,1,train
4,113,1,1,train
4,113,5,1,train
4,113,6,1,train
4,113,37,1,train
4,113,52,1,train
4,114,5,1,train
4,114,18,1,train
4,114,65,1,train
4,116,1,1,train
4,116,3,1,train
4,116,5,1,train
4,116,6,1,train
4,116,10,1,train
4,116,29,1,train
4,116,31,1,train
4,116,42,1,train
4,116,52,1,train
4,117,5,1,train
4,117,10,1,train
4,118,5,1,train
4,118,10,1,train
4,118,16,1,train
4,118,29,1,train
4,118,52,1,train
4,119,5,1,train
4,119,29,1,train
4,121,1,1,train
4,121,5,1,train
4,121,29,1,train
4,121,57,1,train
4,121,77,1,train
4,121,78,1,train
4,124,51,1,train
4,124,57,1,train
4,124,81,1,train
4,126,5,1,train
4,126,6,1,train
4,126,9,1,train
4,126,16,1,train
4,126,18,1,train
4,126,29,1,train
4,126,52,1,train
4,126,79,1,train
4,126,80,1,train
4,128,1,1,train
4,128,26,1,train
4,128,52,1,train
4,130,1,1,train
4,130,3,1,train
4,130,5,1,train
4,130,10,1,train
4,130,16,1,train
4,130,18,1,train
4,130,29,1,train
4,130,34,1,train
4,130,84,1,train
4,131,5,1,train
4,131,18,1,train
4,131,84,1,train
4,132,5,1,train
4,132,6,1,train
4,132,29,1,train
4,132,57,1,train
4,134,1,1,train
4,134,5,1,train
4,134,9,1,train
4,134,10,1,train
4,134,16,1,train
4,134,52,1,train
4,135,26,1,train
4,137,1,1,train
4,137,3,1,train
4,137,5,1,train
4,137,16,1,train
4,137,29,1,train
4,138,1,1,train
4,138,5,1,train
4,138,16,1,train
4,138,31,1,train
4,138,38,1,train
4,139,5,1,train
4,139,29,1,train
4,140,5,1,train
4,140,29,1,train
4,141,1,1,train
4,141,5,1,train
4,141,10,1,train
4,141,18,1,train
4,141,19,1,train
4,141,29,1,train
4,141,50,1,train
4,141,52,1,train
4,141,82,1,train
4,144,5,1,train
4,144,29,1,train
4,145,1,1,train
4,145,3,1,train
4,145,10,1,train
4,145,32,1,train
4,145,52,1,train
4,148,1,1,train
4,148,5,1,train
4,148,10,1,train
4,148,16,1,train
4,148,19,1,train
4,148,31,1,train
4,148,37,1,train
4,148,39,1,train
4,148,52,1,train
4,148,82,1,train
4,148,87,1,train
4,148,88,1,train
4,149,1,1,train
4,149,5,1,train
4,149,38,1,train
4,149,52,1,train
4,150,6,1,train
4,150,9,1,train
4,150,10,1,train
4,150,42,1,train
4,150,87,1,train
4,152,6,1,train
4,153,5,1,train
4,153,6,1,train
4,153,10,1,train
4,153,16,1,train
4,153,18,1,train
4,153,20,1,train
4,153,29,1,train
4,153,31,1,train
4,153,34,1,train
4,153,45,1,train
4,153,52,1,train
4,153,57,1,train
4,153,84,1,train
4,153,91,1,train
4,153,92,1,train
4,153,93,1,train
4,154,1,1,train
4,154,5,1,train
4,154,29,1,train
4,154,52,1,train
4,155,1,1,train
4,155,5,1,train
4,155,10,1,train
4,155,16,1,train
4,155,34,1,train
4,156,1,1,train
4,156,3,1,train
4,156,5,1,train
4,156,9,1,train
4,156,10,1,train
4,156,29,1,train
4,156,51,1,train
4,157,1,1,train
4,157,5,1,train
4,157,16,1,train
4,157,18,1,train
4,157,29,1,train
4,157,52,1,train
4,157,84,1,train
4,158,5,1,train
4,158,8,1,train
4,158,9,1,train
4,158,10,1,train
4,158,33,1,train
4,158,38,1,train
4,160,1,1,train
4,160,52,1,train
4,161,1,1,train
4,162,5,1,train
4,163,5,1,train
4,163,19,1,train
4,165,5,1,train
4,165,29,1,train
4,165,51,1,train
4,166,5,1,train
4,166,18,1,train
4,166,84,1,train
4,167,1,1,train
4,167,5,1,train
4,167,10,1,train
4,167,18,1,train
4,167,65,1,train
4,167,67,1,train
4,168,1,1,train
4,168,52,1,train
4,172,1,1,train
4,172,3,1,train
4,172,5,1,train
4,172,52,1,train
4,173,10,1,train
4,173,19,1,train
4,173,20,1,train
4,174,5,1,train
4,174,29,1,train
4,175,1,1,train
4,175,5,1,train
4,175,10,1,train
4,175,18,1,train
4,175,26,1,train
4,175,52,1,train
4,175,84,1,train
4,176,1,1,train
4,176,5,1,train
4,176,16,1,train
4,176,52,1,train
4,177,5,1,train
4,177,18,1,train
4,177,65,1,train
4,178,1,1,train
4,178,52,1,train
4,180,1,1,train
4,180,5,1,train
4,180,18,1,train
4,180,26,1,train
4,180,52,1,train
4,180,84,1,train
4,181,5,1,train
4,181,10,1,train
4,181,16,1,train
4,181,34,1,train
4,181,50,1,train
4,181,57,1,train
4,182,5,1,train
4,182,29,1,train
4,184,9,1,train
4,184,10,1,train
4,184,16,1,train
4,184,28,1,train
4,184,64,1,train
4,185,3,1,train
4,185,5,1,train
4,185,10,1,train
4,185,16,1,train
4,185,34,1,train
4,185,52,1,train
4,185,57,1,train
4,185,82,1,train
4,187,1,1,train
4,187,5,1,train
4,187,16,1,train
4,187,18,1,train
4,187,84,1,train
4,188,1,1,train
4,188,3,1,train
4,188,5,1,train
4,188,9,1,train
4,188,10,1,train
4,188,16,1,train
4,188,37,1,train
4,188,51,1,train
4,189,3,1,train
4,189,5,1,train
4,189,16,1,train
4,189,29,1,train
4,189,34,1,train
4,189,97,1,train
4,190,1,1,train
4,191,1,1,train
4,191,5,1,train
4,191,29,1,train
4,191,52,1,train
4,192,9,1,train
4,192,10,1,train
4,192,19,1,train
4,192,39,1,train
4,193,6,1,train
4,193,10,1,train
4,194,10,1,train
4,195,1,1,train
4,195,52,1,train
4,196,19,1,train
4,199,38,1,train
4,199,92,1,train
4,200,3,1,train
4,200,5,1,train
4,200,29,1,train
4,200,38,1,train
4,201,18,1,train
4,201,54,1,train
4,201,55,1,train
4,203,1,1,train
4,203,5,1,train
4,203,9,1,train
4,203,18,1,train
4,203,19,1,train
4,203,29,1,train
4,203,38,1,train
4,203,52,1,train
4,203,57,1,train
4,204,1,1,train
4,204,5,1,train
4,204,29,1,train
4,204,52,1,train
4,205,10,1,train
4,206,5,1,train
4,206,10,1,train
4,206,29,1,train
4,206,43,1,train
4,207,5,1,train
4,207,16,1,train
4,207,18,1,train
4,207,43,1,train
4,208,5,1,train
4,208,10,1,train
4,208,16,1,train
4,208,18,1,train
4,208,29,1,train
4,208,31,1,train
4,208,42,1,train
4,208,52,1,train
4,208,82,1,train
4,209,1,1,train
4,209,52,1,train
4,210,5,1,train
4,210,19,1,train
4,211,3,1,train
4,211,5,1,train
4,211,18,1,train
4,211,38,1,train
4,211,54,1,train
4,211,55,1,train
4,212,1,1,train
4,212,9,1,train
4,212,67,1,train
4,213,9,1,train
4,213,59,1,train
4,214,1,1,train
4,214,5,1,train
4,214,10,1,train
4,214,16,1,train
4,214,29,1,train
4,214,52,1,train
4,214,57,1,train
4,215,5,1,train
4,215,9,1,train
4,215,29,1,train
4,215,34,1,train
4,215,99,1,train
4,216,1,1,train
4,216,5,1,train
4,216,16,1,train
4,216,18,1,train
4,216,19,1,train
4,216,52,1,train
4,216,57,1,train
4,216,100,1,train
4,217,5,1,train
4,217,19,1,train
4,218,1,1,train
4,218,10,1,train
4,218,39,1,train
4,218,52,1,train
4,218,57,1,train
4,220,1,1,train
4,220,5,1,train
4,220,6,1,train
4,220,8,1,train
4,220,9,1,train
4,220,10,1,train
4,220,16,1,train
4,220,18,1,train
4,220,19,1,train
4,220,29,1,train
4,220,31,1,train
4,220,32,1,train
4,220,34,1,train
4,220,37,1,train
4,220,38,1,train
4,220,43,1,train
4,220,50,1,train
4,220,52,1,train
4,220,57,1,train
4,220,65,1,train
4,220,67,1,train
4,220,83,1,train
4,220,100,1,train
4,220,103,1,train
4,220,104,1,train
4,220,105,1,train
4,222,9,1,train
4,225,3,1,train
4,225,5,1,train
4,225,16,1,train
4,225,38,1,train
4,226,10,1,train
4,227,1,1,train
4,227,3,1,train
4,227,5,1,train
4,227,6,1,train
4,227,10,1,train
4,228,5,1,train
4,228,18,1,train
4,228,29,1,train
4,228,65,1,train
4,229,5,1,train
4,229,18,1,train
4,229,31,1,train
4,229,49,1,train
4,229,52,1,train
4,229,57,1,train
4,229,107,1,train
4,229,108,1,train
4,230,52,1,train
4,231,5,1,train
4,231,29,1,train
4,231,34,1,train
4,234,1,1,train
4,234,10,1,train
4,234,18,1,train
4,234,19,1,train
4,234,52,1,train
4,235,5,1,train
4,235,29,1,train
4,237,1,1,train
4,237,5,1,train
4,237,6,1,train
4,237,10,1,train
4,237,18,1,train
4,237,31,1,train
4,237,57,1,train
4,237,84,1,train
4,237,110,1,train
4,238,1,1,train
4,238,52,1,train
4,241,1,1,train
4,241,5,1,train
4,241,6,1,train
4,241,8,1,train
4,241,10,1,train
4,241,29,1,train
4,241,31,1,train
4,241,32,1,train
4,241,34,1,train
4,241,35,1,train
4,241,38,1,train
4,241,57,1,train
4,241,91,1,train
4,241,97,1,train
4,241,103,1,train
4,241,112,1,train
4,241,113,1,train
4,243,1,1,train
4,243,5,1,train
4,243,6,1,train
4,243,9,1,train
4,243,16,1,train
4,243,18,1,train
4,243,32,1,train
4,243,34,1,train
4,243,35,1,train
4,243,52,1,train
4,243,57,1,train
4,243,97,1,train
4,243,112,1,train
4,243,113,1,train
4,244,1,1,train
4,244,52,1,train
4,245,1,1,train
4,245,5,1,train
4,245,8,1,train
4,245,37,1,train
4,245,42,1,train
4,245,114,1,train
4,245,115,1,train
4,247,5,1,train
4,247,10,1,train
4,248,5,1,train
4,248,18,1,train
4,248,31,1,train
4,248,50,1,train
4,248,84,1,train
4,248,115,1,train
4,248,116,1,train
4,249,10,1,train
4,249,19,1,train
4,249,50,1,train
4,249,51,1,train
4,249,82,1,train
4,250,9,1,train
4,251,16,1,train
4,251,51,1,train
4,251,52,1,train
4,252,1,1,train
4,252,3,1,train
4,252,5,1,train
4,252,29,1,train
4,252,31,1,train
4,252,52,1,train
4,253,1,1,train
4,253,5,1,train
4,253,18,1,train
4,253,52,1,train
4,254,5,1,train
4,254,6,1,train
4,254,16,1,train
4,254,29,1,train
4,254,38,1,train
4,254,51,1,train
4,254,52,1,train
4,255,5,1,train
4,255,29,1,train
4,256,5,1,train
4,256,16,1,train
4,256,18,1,train
4,256,19,1,train
4,256,31,1,train
4,256,52,1,train
4,256,57,1,train
4,256,84,1,train
4,257,18,1,train
4,259,3,1,train
4,259,5,1,train
4,259,9,1,train
4,259,16,1,train
4,259,18,1,train
4,259,38,1,train
4,259,50,1,train
4,259,51,1,train
4,259,67,1,train
4,259,84,1,train
4,260,5,1,train
4,260,84,1,train
4,261,1,1,train
4,261,5,1,train
4,261,10,1,train
4,261,29,1,train
4,262,1,1,train
4,262,26,1,train
4,262,52,1,train
4,263,5,1,train
4,263,10,1,train
4,263,18,1,train
4,263,38,1,train
4,263,49,1,train
4,263,52,1,train
4,264,5,1,train
4,264,19,1,train
4,265,5,1,train
4,265,6,1,train
4,265,29,1,train
4,266,5,1,train
4,266,10,1,train
4,266,16,1,train
4,266,19,1,train
4,266,39,1,train
4,266,57,1,train
4,266,91,1,train
4,268,1,1,train
4,268,3,1,train
4,268,5,1,train
4,268,10,1,train
4,268,19,1,train
4,268,57,1,train
4,268,82,1,train
4,269,1,1,train
4,269,52,1,train
4,270,5,1,train
4,270,18,1,train
4,270,49,1,train
4,270,52,1,train
4,270,65,1,train
4,271,1,1,train
4,271,5,1,train
4,271,10,1,train
4,271,19,1,train
4,271,29,1,train
4,271,38,1,train
4,271,51,1,train
4,271,52,1,train
4,271,57,1,train
4,273,1,1,train
4,273,3,1,train
4,273,5,1,train
4,273,10,1,train
4,273,16,1,train
4,274,1,1,train
4,274,5,1,train
4,274,16,1,train
4,274,29,1,train
4,274,52,1,train
4,275,5,1,train
4,275,29,1,train
4,276,5,1,train
4,277,5,1,train
4,277,29,1,train
4,278,5,1,train
4,278,29,1,train
4,280,1,1,train
4,280,3,1,train
4,280,5,1,train
4,280,10,1,train
4,280,16,1,train
4,280,31,1,train
4,280,57,1,train
4,281,5,1,train
4,281,29,1,train
4,282,3,1,train
4,282,5,1,train
4,282,6,1,train
4,282,10,1,train
4,282,50,1,train
4,282,52,1,train
4,282,66,1,train
4,282,84,1,train
4,284,3,1,train
4,284,5,1,train
4,284,6,1,train
4,284,10,1,train
4,284,32,1,train
4,284,51,1,train
4,284,82,1,train
4,286,5,1,train
4,286,29,1,train
4,287,5,1,train
4,287,16,1,train
4,287,29,1,train
4,287,51,1,train
4,287,57,1,train
4,288,5,1,train
4,288,29,1,train
4,289,5,1,train
4,289,6,1,train
4,289,9,1,train
4,289,16,1,train
4,289,19,1,train
4,289,29,1,train
4,289,52,1,train
4,290,1,1,train
4,290,5,1,train
4,290,29,1,train
4,290,52,1,train
4,291,1,1,train
4,291,52,1,train
4,292,10,1,train
4,295,1,1,train
4,295,52,1,train
4,296,1,1,train
4,296,52,1,train
4,297,1,1,train
4,297,52,1,train
4,298,1,1,train
4,298,52,1,train
4,299,1,1,train
4,299,52,1,train
4,300,1,1,train
4,300,52,1,train
4,301,1,1,train
4,301,52,1,train
4,302,1,1,train
4,302,5,1,train
4,302,52,1,train
4,303,1,1,train
4,303,52,1,train
4,304,1,1,train
4,304,52,1,train
4,305,1,1,train
4,305,52,1,train
4,308,5,1,train
4,308,19,1,train
4,308,29,1,train
4,309,1,1,train
4,309,52,1,train
4,310,3,1,train
4,310,5,1,train
4,310,9,1,train
4,310,50,1,train
4,311,1,1,train
4,312,5,1,train
4,312,16,1,train
4,313,1,1,train
4,313,3,1,train
4,313,52,1,train
4,313,57,1,train
4,315,1,1,train
4,315,5,1,train
4,315,10,1,train
4,315,19,1,train
4,315,29,1,train
4,315,52,1,train
4,316,5,1,train
4,316,29,1,train
4,316,50,1,train
4,316,51,1,train
4,316,57,1,train
4,318,1,1,train
4,318,5,1,train
4,318,52,1,train
4,319,1,1,train
4,319,5,1,train
4,319,16,1,train
4,319,29,1,train
4,319,38,1,train
4,319,52,1,train
4,319,57,1,train
4,320,5,1,train
4,320,29,1,train
4,321,1,1,train
4,321,5,1,train
4,321,29,1,train
4,321,52,1,train
4,322,5,1,train
4,322,26,1,train
4,322,29,1,train
4,322,31,1,train
4,327,1,1,train
4,327,5,1,train
4,327,9,1,train
4,327,10,1,train
4,327,16,1,train
4,327,29,1,train
4,327,45,1,train
4,327,51,1,train
4,327,57,1,train
4,327,59,1,train
4,327,82,1,train
4,328,5,1,train
4,328,19,1,train
4,329,5,1,train
4,329,16,1,train
4,329,29,1,train
4,329,51,1,train
4,329,79,1,train
4,329,80,1,train
4,330,1,1,train
4,330,3,1,train
4,330,5,1,train
4,330,10,1,train
4,331,50,1,train
4,332,1,1,train
4,332,5,1,train
4,332,29,1,train
4,332,50,1,train
4,332,51,1,train
4,332,52,1,train
4,333,1,1,train
4,333,52,1,train
4,334,1,1,train
4,334,3,1,train
4,334,5,1,train
4,334,52,1,train
4,335,1,1,train
4,335,52,1,train
4,336,9,1,train
4,336,10,1,train
4,336,16,1,train
4,336,31,1,train
4,336,50,1,train
4,336,93,1,train
4,337,52,1,train
4,337,66,1,train
4,338,1,1,train
4,338,52,1,train
4,339,1,1,train
4,339,3,1,train
4,339,52,1,train
4,339,57,1,train
4,340,50,1,train
4,341,50,1,train
4,343,5,1,train
4,343,10,1,train
4,343,29,1,train
4,344,1,1,train
4,344,52,1,train
4,345,1,1,train
4,345,52,1,train
4,346,1,1,train
4,346,52,1,train
4,349,1,1,train
4,349,16,1,train
4,349,52,1,train
4,350,1,1,train
4,350,52,1,train
4,351,1,1,train
4,351,5,1,train
4,351,10,1,train
4,351,29,1,train
4,351,82,1,train
4,352,5,1,train
4,352,29,1,train
4,353,6,1,train
4,354,5,1,train
4,354,29,1,train
4,355,1,1,train
4,355,34,1,train
4,356,5,1,train
4,356,6,1,train
4,356,8,1,train
4,356,10,1,train
4,356,16,1,train
4,356,31,1,train
4,356,38,1,train
4,356,64,1,train
4,357,5,1,train
4,357,29,1,train
4,358,10,1,train
4,359,1,1,train
4,359,5,1,train
4,359,52,1,train
4,360,5,1,train
4,360,18,1,train
4,361,1,1,train
4,361,52,1,train
4,362,1,1,train
4,362,52,1,train
4,363,1,1,train
4,363,52,1,train
4,364,1,1,train
4,364,52,1,train
4,365,1,1,train
4,365,52,1,train
4,366,1,1,train
4,366,52,1,train
4,367,5,1,train
4,367,16,1,train
4,367,31,1,train
4,368,5,1,train
4,369,18,1,train
4,369,54,1,train
4,369,55,1,train
4,370,1,1,train
4,370,52,1,train
4,372,1,1,train
4,372,52,1,train
4,374,5,1,train
4,374,29,1,train
4,375,10,1,train
4,377,1,1,train
4,377,52,1,train
4,378,1,1,train
4,378,5,1,train
4,378,52,1,train
4,379,1,1,train
4,379,6,1,train
4,379,52,1,train
4,379,57,1,train
4,380,1,1,train
4,380,5,1,train
4,380,16,1,train
4,380,19,1,train
4,380,52,1,train
4,381,1,1,train
4,381,18,1,train
4,381,52,1,train
4,383,1,1,train
4,383,34,1,train
4,383,52,1,train
4,383,66,1,train
4,385,1,1,train
4,385,52,1,train
4,387,1,1,train
4,387,52,1,train
4,388,1,1,train
4,388,5,1,train
4,388,16,1,train
4,388,52,1,train
4,389,1,1,train
4,389,52,1,train
4,390,1,1,train
4,390,10,1,train
4,390,52,1,train
4,391,1,1,train
4,391,5,1,train
4,391,16,1,train
4,391,18,1,train
4,391,29,1,train
4,391,52,1,train
4,392,5,1,train
4,392,16,1,train
4,392,29,1,train
4,393,10,1,train
4,394,1,1,train
4,394,52,1,train
4,395,5,1,train
4,395,18,1,train
4,396,1,1,train
4,396,52,1,train
4,397,1,1,train
4,397,52,1,train
4,398,1,1,train
4,398,52,1,train
4,399,1,1,train
4,399,52,1,train
4,400,1,1,train
4,400,52,1,train
4,401,1,1,train
4,401,52,1,train
4,403,5,1,train
4,403,29,1,train
4,405,1,1,train
4,405,52,1,train
4,406,1,1,train
4,406,52,1,train
4,407,1,1,train
4,407,52,1,train
4,408,1,1,train
4,408,52,1,train
4,409,51,1,train
4,411,1,1,train
4,411,5,1,train
4,411,29,1,train
4,411,52,1,train
4,412,5,1,train
4,412,16,1,train
4,412,29,1,train
4,412,38,1,train
4,412,46,1,train
4,412,57,1,train
4,412,117,1,train
4,413,1,1,train
4,413,52,1,train
4,414,1,1,train
4,414,16,1,train
4,414,37,1,train
4,415,1,1,train
4,415,52,1,train
4,416,1,1,train
4,416,5,1,train
4,416,29,1,train
4,417,1,1,train
4,417,52,1,train
4,418,1,1,train
4,418,52,1,train
4,419,1,1,train
4,419,52,1,train
4,420,1,1,train
4,420,5,1,train
4,420,16,1,train
4,420,29,1,train
4,420,52,1,train
4,422,1,1,train
4,422,16,1,train
4,424,1,1,train
4,424,52,1,train
4,426,1,1,train
4,426,52,1,train
4,427,1,1,train
4,427,52,1,train
4,428,1,1,train
4,428,52,1,train
4,429,1,1,train
4,429,52,1,train
4,430,1,1,train
4,430,52,1,train
4,431,77,1,train
4,431,78,1,train
4,433,1,1,train
4,433,52,1,train
4,434,1,1,train
4,434,52,1,train
4,435,1,1,train
4,435,52,1,train
4,437,1,1,train
4,437,52,1,train
4,438,1,1,train
4,438,52,1,train
4,439,1,1,train
4,439,10,1,train
4,439,52,1,train
4,441,1,1,train
4,441,52,1,train
4,442,1,1,train
4,442,52,1,train
4,444,1,1,train
4,444,52,1,train
4,446,1,1,train
4,446,52,1,train
4,447,1,1,train
4,447,52,1,train
4,449,1,1,train
4,449,52,1,train
4,452,1,1,train
4,452,52,1,train
4,453,1,1,train
4,453,3,1,train
4,453,5,1,train
4,453,10,1,train
4,453,34,1,train
4,453,52,1,train
4,454,5,1,train
4,454,29,1,train
4,454,66,1,train
4,454,91,1,train
4,455,1,1,train
4,455,3,1,train
4,455,5,1,train
4,455,52,1,train
4,455,66,1,train
4,456,1,1,train
4,456,5,1,train
4,456,6,1,train
4,458,10,1,train
4,458,50,1,train
4,459,5,1,train
4,459,29,1,train
4,460,1,1,train
4,460,5,1,train
4,460,18,1,train
4,460,34,1,train
4,461,19,1,train
4,463,5,1,train
4,463,6,1,train
4,463,29,1,train
4,463,37,1,train
4,463,51,1,train
4,465,5,1,train
4,465,16,1,train
4,465,66,1,train
4,466,1,1,train
4,466,51,1,train
4,466,52,1,train
4,467,1,1,train
4,467,52,1,train
4,468,5,1,train
4,468,18,1,train
4,468,52,1,train
4,468,57,1,train
4,468,66,1,train
4,469,5,1,train
4,469,19,1,train
4,470,5,1,train
4,470,29,1,train
4,470,37,1,train
4,470,57,1,train
4,470,66,1,train
4,471,1,1,train
4,471,9,1,train
4,471,52,1,train
4,473,111,1,train
4,474,5,1,train
4,474,29,1,train
4,475,5,1,train
4,475,18,1,train
4,475,52,1,train
4,478,5,1,train
4,478,29,1,train
4,479,1,1,train
4,479,90,1,train
4,481,5,1,train
4,481,29,1,train
4,485,64,1,train
4,486,1,1,train
4,486,64,1,train
4,487,52,1,train
4,488,5,1,train
4,488,19,1,train
4,490,5,1,train
4,490,29,1,train
4,490,64,1,train
4,491,64,1,train
4,492,1,1,train
4,493,52,1,train
4,493,64,1,train
4,496,5,1,train
4,496,29,1,train
4,498,5,1,train
4,498,29,1,train
4,499,52,1,train
4,500,5,1,train
4,500,9,1,train
4,500,10,1,train
4,500,29,1,train
4,501,5,1,train
4,501,10,1,train
4,501,29,1,train
4,503,5,1,train
4,504,5,1,train
4,504,29,1,train
4,505,1,1,train
4,505,3,1,train
4,505,5,1,train
4,505,18,1,train
4,505,29,1,train
4,505,52,1,train
4,505,93,1,train
4,506,5,1,train
4,506,29,1,train
4,507,5,1,train
4,507,29,1,train
4,508,1,1,train
4,508,5,1,train
4,508,29,1,train
4,510,5,1,train
4,510,29,1,train
4,514,5,1,train
4,514,29,1,train
4,515,5,1,train
4,515,29,1,train
4,516,5,1,train
4,516,29,1,train
4,518,5,1,train
4,518,29,1,train
4,519,5,1,train
4,519,120,1,train
4,520,5,1,train
4,520,29,1,train
4,522,5,1,train
4,522,29,1,train
4,522,64,1,train
4,524,64,1,train
4,527,5,1,train
4,527,29,1,train
4,528,5,1,train
4,528,29,1,train
4,530,10,1,train
4,532,5,1,train
4,532,29,1,train
4,533,1,1,train
4,533,52,1,train
4,534,5,1,train
4,534,29,1,train
4,535,16,1,train
4,535,51,1,train
4,536,5,1,train
4,536,29,1,train
4,537,5,1,train
4,537,29,1,train
4,538,5,1,train
4,538,29,1,train
4,539,1,1,train
4,539,18,1,train
4,540,5,1,train
4,540,29,1,train
4,540,34,1,train
4,541,1,1,train
4,541,52,1,train
4,542,5,1,train
4,542,18,1,train
4,542,52,1,train
4,543,52,1,train
4,544,1,1,train
4,544,52,1,train
4,545,31,1,train
4,545,66,1,train
4,547,51,1,train
4,548,1,1,train
4,548,5,1,train
4,548,18,1,train
4,548,29,1,train
4,548,52,1,train
4,548,54,1,train
4,548,55,1,train
4,548,66,1,train
4,550,5,1,train
4,550,29,1,train
4,551,18,1,train
4,551,26,1,train
4,552,5,1,train
4,552,29,1,train
4,553,10,1,train
4,553,38,1,train
4,554,1,1,train
4,554,5,1,train
4,554,29,1,train
4,555,1,1,train
4,555,10,1,train
4,556,5,1,train
4,556,29,1,train
4,557,5,1,train
4,557,29,1,train
4,558,5,1,train
4,558,29,1,train
4,558,57,1,train
4,558,79,1,train
4,558,80,1,train
4,559,9,1,train
4,559,10,1,train
4,560,5,1,train
4,560,29,1,train
4,561,1,1,train
4,561,52,1,train
4,562,1,1,train
4,562,3,1,train
4,562,5,1,train
4,562,6,1,train
4,562,29,1,train
4,562,50,1,train
4,562,52,1,train
4,562,57,1,train
4,564,1,1,train
4,564,10,1,train
4,564,16,1,train
4,564,52,1,train
